time,open,high,low,close,EXTREME BUY,STRONG BUY,BUY,EXTREME SELL,STRONG SELL,SELL,FTD Progress,HIGH RISK,EMA20,EMA60,SMA200,Bottom Score,Top Score,Risk Score,Stage,Stage Count (v19.1: Hysteresis Test),Trend Score,Momentum Score,Volatility Score,Context Score,Buy Probability (%),FTD Rally Day,FTD Confirmed,FTD Candidate,VIX,VIX Score,Distance from 52W Low (%),Distance from 52W High (%),Risk-Reward Score,Sentiment Score,Liquidity Score,Recession Score,Safe Haven Score,TD Buy Count,TD Buy 9,TD Buy 13+,WVF Extreme,WVF Filtered,RSI,Volume,Buy Extreme Signal,Buy Strong Signal,Buy Moderate Signal,Risk High Signal,VIX Regime (0=LOW/1=NORMAL/2=HIGH),VIX Regime Adjust,EXTREME BUY Threshold,STRONG BUY Threshold,FTD Score (v19: 1.0pt),TD Score (v19: 5.0pt),WVF Score (v19: 1.0pt),TD Volatility Weight
1554336000,365.13,365.4,364.1,365.1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,5.464770406597926,4.364066133706103,0,2,1,0,0,2.5984734945510035,2.3694996023562016,38.82694721949553,0,0,0,13.74,0,NaN,NaN,0,2,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1554422400,365.1,365.1,360.6,362.4,0,0,0,0,0,0,0,0,NaN,NaN,NaN,5.464770406597926,4.364066133706103,0,2,2,0,0,2.5984734945510035,2.3694996023562016,38.82694721949553,0,0,0,13.58,0,NaN,NaN,0,2,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1554681600,362.4,363.6,359.6,360.1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,5.464770406597926,4.364066133706103,0,2,3,0,0,2.5984734945510035,2.3694996023562016,38.82694721949553,0,0,0,12.82,0,NaN,NaN,0,2,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1554768000,360.1,362.1,355.6,360.1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,4.893106237796705,4.364066133706103,0,2,4,0,0,2.078778795640803,2.3694996023562016,36.771773699520786,0,0,0,13.18,0,NaN,NaN,0,2,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1554854400,360.1,362.6,360.1,361.4,0,0,0,0,0,0,0,0,NaN,NaN,NaN,4.893106237796705,4.8317913627252835,0,2,5,0,0,2.078778795640803,2.3694996023562016,36.771773699520786,0,0,0,14.28,0,NaN,NaN,0,2,0,0,0,1,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1554940800,361.4,362.9,358.6,359.9,0,0,0,0,0,0,0,0,NaN,NaN,NaN,5.464770406597926,4.364066133706103,0,2,6,0,0,2.5984734945510035,2.3694996023562016,38.82694721949553,0,0,0,13.3,0,NaN,NaN,0,2,0,0,0,2,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1555027200,359.9,361.4,358.6,361.4,0,0,0,0,0,0,0,0,NaN,NaN,NaN,4.893106237796705,4.8317913627252835,0,2,7,0,0,2.078778795640803,2.3694996023562016,36.771773699520786,0,0,0,13.02,0,NaN,NaN,0,2,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1555286400,361.4,364.4,361.1,362.6,0,0,0,0,0,0,0,0,NaN,NaN,NaN,4.893106237796705,4.8317913627252835,0,2,8,0,0,2.078778795640803,2.3694996023562016,36.771773699520786,0,0,0,12.01,0,NaN,NaN,0,2,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1555372800,362.6,362.6,357.4,358.9,0,0,0,0,0,0,0,0,NaN,NaN,NaN,6.3356790691346045,4.9341154400937475,0,2,9,0,0,3.3902086423116207,2.3694996023562016,42.03348460859419,0,0,0,12.32,0,NaN,NaN,0,2,0,0,0,1,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1555459200,358.9,359.9,356.6,358.6,0,0,0,0,0,0,0,0,NaN,NaN,NaN,5.464770406597926,4.364066133706103,0,2,10,0,0,2.5984734945510035,2.3694996023562016,38.82694721949553,0,0,0,12.18,0,NaN,NaN,0,2,0,0,0,2,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1555545600,358.6,359.1,357.1,358.6,0,0,0,0,0,0,0,0,NaN,NaN,NaN,4.893106237796705,4.364066133706103,0,2,11,0,0,2.078778795640803,2.3694996023562016,36.771773699520786,0,0,0,12.6,0,NaN,NaN,0,2,0,0,0,3,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
1555891200,358.6,358.9,354.4,355.1,0,0,0,0,0,0,0,0,NaN,NaN,NaN,6.3356790691346045,4.9341154400937475,0,2,12,0,0,3.3902086423116207,2.3694996023562016,42.03348460859419,0,0,0,12.09,0,NaN,NaN,0,2,0,0,0,4,0,0,0,0,NaN,NaN,0,0,0,0,1,0,23,19,0,0,0,NaN
