time,open,high,low,close,EXTREME BUY,STRONG BUY,BUY,EXTREME SELL,STRONG SELL,SELL,FTD Progress,HIGH RISK,EMA20,EMA60,SMA200,Bottom Score,Top Score,Risk Score,Stage,Stage Count (v19.1: Hysteresis Test),Trend Score,Momentum Score,Volatility Score,Context Score,Buy Probability (%),FTD Rally Day,FTD Confirmed,FTD Candidate,VIX,VIX Score,Distance from 52W Low (%),Distance from 52W High (%),Risk-Reward Score,Sentiment Score,Liquidity Score,Recession Score,Safe Haven Score,TD Buy Count,TD Buy 9,TD Buy 13+,WVF Extreme,WVF Filtered,RSI,Volume,Buy Extreme Signal,Buy Strong Signal,Buy Moderate Signal,Risk High Signal,VIX Regime (0=LOW/1=NORMAL/2=HIGH),VIX Regime Adjust,EXTREME BUY Threshold,STRONG BUY Threshold,FTD Score (v19: 1.0pt),TD Score (v19: 5.0pt),WVF Score (v19: 1.0pt),TD Volatility Weight
1288791000,24.662832,24.862831,24.147119,24.494263,0,0,0,0,0,0,0,0,23.577428050656117,21.41876304423825,15.55271764,6.093641897028434,0,0,2,11,0,0,3.481872192465692,2.057802259378339,41.13432634536991,0,0,0,21.57001,0,253.38005679065563,7.188480764418601,0,0,0,0,0,3,0,0,0,0,59.08934669072773,27396242,0,0,0,0,0,3,23,19,0,0,0,0.6200871149320298
1288877400,24.764262,24.775688,23.799978,23.974263,0,0,0,0,0,0,0,0,23.615221855355536,21.50254992803372,15.636024704999997,6.987008813521299,0,0,2,12,0,0,4.294023934731932,2.057802259378339,44.477937020814224,0,0,0,19.56,0,245.8779886724542,9.158819288280384,0,0,0,0,0,4,0,0,0,0,55.182287001238684,41218526,0,0,0,0,0,3,23,19,0,0,0,0.6167504192491221
1288963800,24.40569,24.41569,23.837119,24.014263,0,0,0,0,0,0,0,0,23.653225773893105,21.58490117629491,15.719746054999998,6.484003758162665,0,0,2,13,0,0,3.8367466116786284,2.057802259378339,42.587169466648234,0,0,0,18.52,0,246.45507083539275,9.007254786444866,0,0,0,0,0,0,0,0,0,0,55.426438573011445,22007049,0,0,0,0,0,3,23,19,0,0,0,0.6278888287874748
1289226600,23.832833,24.362831,23.609121,24.161404,0,0,0,0,0,0,0,0,23.701623700189,21.66937667871147,15.805460254999998,5.437991690892858,0,0,2,14,0,0,2.885826550524259,2.057802259378339,38.72971871999416,0,0,0,18.25999,0,248.5778819988164,8.449720977330347,0,0,0,0,0,1,0,0,0,0,56.368052400938446,28815913,0,0,0,0,0,3,23,19,0,0,0,0.6284378525218713
1289313000,24.249976,24.985688,24.202833,24.351406,0,0,0,0,0,0,0,0,23.76350772874243,21.7573120662947,15.89153875,5.4254732049803085,0,0,2,15,0,0,2.8744461087855773,2.057802259378339,38.68429717340787,0,0,0,18.28999,0,251.31905112688275,7.729782015386527,0,0,0,0,0,2,0,0,0,0,57.61324021883473,40327859,0,0,0,0,0,3,23,19,0,0,0,0.6341319488044598
1289399400,24.28569,25.32283,24.092832,25.267118,0,0,0,0,0,0,0,0,23.906708706957435,21.872387670678478,15.981467235,5.931592016233575,0,0,2,16,0,0,3.3345541190158197,2.057802259378339,40.53557075000173,0,0,0,19.08,0,264.53007766660284,4.260046187766295,0,0,0,0,0,0,0,0,0,0,63.08161613248234,38577829,0,0,0,0,0,3,23,19,0,0,0,0.6351274046787853
1289485800,24.988546,25.527117,24.792832,25.019975,0,0,0,0,0,0,0,0,24.012734068199585,21.975587255246396,16.06153859,4.822765748328462,0,0,2,17,0,0,2.3265302391020803,2.057802259378339,36.52201597436819,0,0,0,18.47,0,260.96453224172467,5.1964988296947086,0,0,0,0,0,0,0,0,0,0,60.80170462587814,29440965,0,0,0,0,0,3,23,19,0,0,0,0.65408351584304
1289572200,24.941004,25.269975,24.299977,24.714261,0,0,0,0,0,0,0,0,24.07954615694248,22.065379837041597,16.140645655,5.111007194328174,0,0,2,18,0,0,2.588567917283637,2.057802259378339,37.549940689244835,0,0,0,18.64,0,256.5539798327096,6.354883582548321,0,0,0,0,0,0,0,0,0,0,58.00877145757368,29193389,0,0,0,0,0,3,23,19,0,0,0,0.6534287836601059
1289831400,24.561403,24.791402,23.954976,24.042833,0,0,1,0,0,0,0,0,24.0760496658051,22.13021436697466,16.217267005,5.2603294776547695,0,0,2,19,0,0,2.7243154475805422,2.057802259378339,38.08696515585049,0,0,0,20.61,0,246.86725177027165,8.898999841008838,0,0,0,0,0,1,0,0,0,0,52.32398205341773,32002366,0,0,0,0,0,3,23,19,0,0,0,0.6478415824636717
1289917800,23.822832,24.17569,23.367121,23.628546,0,0,0,0,0,0,0,0,24.033430269061757,22.179339994286966,16.2912312,6.156613366891062,0,0,2,20,0,0,3.3869704963298366,2.2099507462984014,41.36771926279604,0,0,0,20.2,0,240.8903108193383,10.468779910307163,0,0,0,0,0,2,0,0,0,0,49.12501373907137,27373569,0,0,0,0,0,3,23,19,0,0,0,0.649653588900143
