time,open,high,low,close,EXTREME BUY,STRONG BUY,BUY,EXTREME SELL,STRONG SELL,SELL,FTD Progress,HIGH RISK,EMA20,EMA60,SMA200,Bottom Score,Top Score,Risk Score,Stage,Stage Count (v19.1: Hysteresis Test),Trend Score,Momentum Score,Volatility Score,Context Score,Buy Probability (%),FTD Rally Day,FTD Confirmed,FTD Candidate,VIX,VIX Score,Distance from 52W Low (%),Distance from 52W High (%),Risk-Reward Score,Sentiment Score,Liquidity Score,Recession Score,Safe Haven Score,TD Buy Count,TD Buy 9,TD Buy 13+,WVF Extreme,WVF Filtered,RSI,Volume,Buy Extreme Signal,Buy Strong Signal,Buy Moderate Signal,Risk High Signal,VIX Regime (0=LOW/1=NORMAL/2=HIGH),VIX Regime Adjust,EXTREME BUY Threshold,STRONG BUY Threshold,FTD Score (v19: 1.0pt),TD Score (v19: 5.0pt),WVF Score (v19: 1.0pt),TD Volatility Weight
1288791000,64,64.36,63.83,64.31,0,0,0,0,1,0,0,0,62.9820678602913,61.909342493060656,61.887799550000025,5.127777139390768,13.076896104295221,0,2,18,0,0,2.603813321885996,2.057802259378339,37.61010264365651,0,0,0,21.57001,0,63.34772669545341,0.41808609476617536,0,0,0,0,0,0,0,0,0,0,72.01891156090244,8622078,0,0,0,0,0,3,21,17,0,0,0,1
1288877400,64.53,65,64.39,65,0,0,0,0,0,0,0,0,63.174251873596894,62.01067552607506,61.91359955000003,5.854172872069378,13.819800830898343,0,2,19,0,0,3.2641730788665493,2.057802259378339,40.25049506771562,0,0,0,19.56,0,65.10033020066042,0,0,0,0,0,0,0,0,0,0,0,76.39326423545361,11807438,0,0,0,0,0,3,21,17,0,0,0,1
1288963800,64.91,65,64.62,65,0,0,0,0,0,0,0,0,63.34813264754005,62.1086861645644,61.93704955000002,5.158222300826187,13.10803320121781,0,2,20,0,0,2.6314907413727404,2.057802259378339,37.71942188953719,0,0,0,18.52,0,65.10033020066042,0,0,0,0,0,0,0,0,0,0,0,76.39326423545361,9749648,0,0,0,0,0,3,21,17,0,0,0,1
1289226600,64.87,64.92,64.57001,64.75,0,0,0,0,0,0,0,0,63.4816438239648,62.19528661818524,61.95764955000001,5.7403533143610375,12.423310659821025,0,2,21,0,0,3.1607007536771494,2.057802259378339,39.8325831160051,0,0,0,18.25999,0,64.46532893065788,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,71.68421726513397,7203527,0,0,0,0,0,3,21,17,0,0,0,1
1289313000,64.78,64.94,64.61,64.81,0,0,0,0,0,0,0,0,63.608153935968154,62.281014925785726,61.978249550000015,5.059813190785104,13.007387520493975,0,2,22,0,0,2.5420279140626647,2.057802259378339,37.36652115498932,0,0,0,18.28999,0,64.61772923545848,0.2923076923076888,0,0,0,0,0,0,0,0,0,0,72.1282732778936,8463160,0,0,0,0,0,3,21,17,0,0,0,1
1289399400,64.67,64.8,64.3575,64.57001,0,0,0,0,0,0,0,0,63.69975927539976,62.35606394461242,61.99704960000002,5.987715904284921,0,0,2,23,0,0,3.3855758354261347,2.057802259378339,40.74263317936468,0,0,0,19.08,0,64.00815341630684,0.6615230769230825,0,0,0,0,0,1,0,0,0,0,67.56420204119274,8153141,0,0,0,0,0,3,21,17,0,0,0,1
1289485800,64.32001,64.58,64.06,64.36,0,0,0,0,0,0,0,0,63.7626393444093,62.42176676610054,62.01044965000002,5.338109093417711,0,0,2,24,0,0,2.7950241891832164,2.057802259378339,38.36786061923928,0,0,0,18.47,0,63.47472694945391,0.9846153846153856,0,0,0,0,0,2,0,0,0,0,63.76195760035322,7003883,0,0,0,0,0,3,21,17,0,0,0,1
1289572200,64.25999,64.52,64.02,64.33,0,0,0,0,0,0,0,0,63.8166736925608,62.48433179016282,62.02434965000002,4.4776533686459254,0,0,2,25,0,0,2.0127917121179566,2.057802259378339,35.30731454949485,0,0,0,18.64,0,63.3985267970536,1.0307692307692333,0,0,0,0,0,3,0,0,0,0,63.214680480411104,9284551,0,0,0,0,0,3,21,17,0,0,0,1
1289831400,64.55,64.91,64.14,64.28999,0,0,0,0,0,0,0,0,63.86175143612644,62.54353369868207,62.03584955000002,5.702382637089436,0,0,2,26,0,0,3.1261819561575126,2.057802259378339,39.69349169509634,0,0,0,20.61,0,63.2969011938024,1.092323076923072,0,0,0,0,0,4,0,0,0,0,62.444886500587096,10862430,0,0,0,0,0,3,21,17,0,0,0,1
1289917800,64.36,64.37,63.10001,63.45,0,0,1,0,0,0,0,0,63.82253701363821,62.573253905282655,62.03859960000002,7.538133470116488,0,0,2,27,0,0,4.082665034053051,2.7701835751437556,46.56789559324174,0,0,0,20.2,0,61.163322326644675,2.38461538461538,0,0,0,0,0,5,0,0,1,0,48.963872262912105,14400504,0,0,0,0,0,3,21,17,0,0,1,1
1290004200,63.39,63.5,63.14,63.27,0,0,0,0,0,0,0,0,63.76991444091076,62.59609803953568,62.04169965000002,7.501156240797879,0,0,2,28,0,2,2.049049371036133,2.7701835751437556,46.42721067455337,0,0,0,22.58,0,60.706121412242844,2.661538461538457,0,0,0,0,0,6,0,0,1,0,46.64022910346697,7939223,0,0,0,0,1,0,18,14,0,0,1,1
1290090600,63.59,64.27,63.50999,64.02,0,0,0,0,0,0,0,0,63.793732113204975,62.64278334971484,62.05479970000002,5.3216972396711375,0,0,2,29,0,0,2.5224095369711828,2.3154970445480325,38.3085250401605,0,0,0,21.75999,0,62.61112522225044,1.5076923076923139,0,0,0,0,0,7,0,0,0,1,56.00808119329406,11296672,0,0,0,0,1,0,18,14,0,0,0.5,1
1290177000,64.23,64.24001,63.61,64.05,0,0,0,0,0,0,0,0,63.818138578614025,62.688921600543864,62.06854970000002,5.28759289626629,0,0,2,30,0,0,2.7491003735910158,2.057802259378339,38.185335376974635,0,0,0,18.75,0,62.68732537465075,1.461538461538466,0,0,0,0,0,8,0,0,0,0,56.33827704514067,9495781,0,0,0,0,0,3,21,17,0,0,0,1
1290436200,63.58,63.78999,63.03,63.56,0,0,0,0,0,0,0,0,63.79355395207936,62.71748154806701,62.081299750000014,6.266606624973526,0,0,2,31,0,0,3.1032724223764676,2.593642691235828,41.776316106464876,0,0,0,18.03999,0,61.44272288544579,2.215384615384612,0,0,0,0,0,0,0,0,1,0,49.76766959612558,9142313,0,0,0,0,0,3,21,17,0,0,1,1
1290522600,63.07001,63.13,62.32001,62.61,0,0,0,0,0,0,0,0,63.6808345280718,62.71395756288449,62.08554980000002,12.291067381058703,0,0,2,32,0,5,3.2198915530322236,2.953806066112051,64.32261572604835,0,0,0,18.37,0,59.029718059436135,3.6769230769230776,0,2,0,0,0,1,0,0,1,0,40.02197702264032,10489590,0,0,0,0,0,3,21,17,0,0,1,1
1290609000,62.96001,62.97,62.39999,62.60001,0,0,0,0,0,0,0,0,63.57789885873163,62.710221577216146,62.09019985000002,12.339548096395587,0,0,2,33,0,5,3.6241283054874316,2.593642691235828,64.49258581860104,0,0,0,20.63,0,59.00434340868682,3.6922923076923118,0,0,0,0,0,2,0,0,1,0,39.93341888751829,8770332,0,0,0,0,0,3,21,17,0,0,1,1
1290781800,62.28,62.5,62.03,62.13,0,0,0,0,0,0,0,0,63.440003729328616,62.69119791894676,62.09104980000002,12.553431626805255,0,0,2,34,0,5,3.2678660892403713,3.1443444805825873,65.23804422883572,0,0,0,19.56,0,57.81051562103126,4.415384615384611,0,2,0,0,0,3,0,0,1,0,35.90769699611401,3916474,0,0,0,0,0,3,21,17,0,0,1,1
1291041000,62.05,62.24001,61.67,62.13,0,0,0,0,0,0,0,0,63.31524146939256,62.672797987178015,62.09289985000002,11.583880570163066,0,0,2,35,0,5,2.760616943186303,2.7701835751437556,61.80406340269467,0,0,0,22.22,0,57.81051562103126,4.415384615384611,0,0,0,0,0,4,0,0,1,0,35.90769699611401,8433852,0,0,1,0,1,0,18,14,0,0,1,1
1291127400,61.50999,61.66,61.02,61.07001,0,0,0,0,0,0,0,0,63.101409900878984,62.6202475613689,62.08409990000003,13.111679879214131,0,0,2,36,0,5,4.1495254059599995,2.7701835751437556,67.14819803950454,0,0,0,21.53,0,55.11813563627129,6.046138461538456,0,0,0,0,0,5,0,0,1,0,28.41526209210268,17678960,0,0,1,0,1,0,18,14,0,0,1,1
1291213800,61.57001,62.34,61.5,62.14999,0,0,1,0,0,0,0,0,63.01079848174765,62.60482928066828,62.08059980000003,12.045324647836159,0,0,2,37,0,5,3.1801115592527514,2.7701835751437556,63.45557443145798,0,0,0,23.53999,0,57.86129032258066,4.384630769230766,0,0,0,0,0,6,0,0,1,0,41.751136854046564,11599219,0,0,1,0,1,0,18,14,0,0,1,1
1291300200,62.14999,62.49001,61.96001,62.36,0,0,0,0,0,0,0,0,62.94881767396216,62.596802091138166,62.07544980000002,8.182626672330953,0,0,2,38,0,2,2.6081397119965857,2.83061180830428,49.02676816006375,0,0,0,21.36,0,58.39471678943359,4.061538461538462,0,2,0,0,0,0,0,0,0,1,43.93827624099789,7869160,0,0,0,0,1,0,18,14,0,0,0.5,1
1291386600,62.45,62.5,61.97009,62.33,0,0,0,0,0,0,0,0,62.88988265739434,62.58805448159265,62.06984980000003,8.744244124396948,0,0,2,39,0,2,3.4129191253076927,2.5363937150531677,51.17371772635757,0,0,0,19.39,0,58.31851663703328,4.10769230769231,0,2,0,0,0,0,0,0,0,0,43.68593016350801,8974164,0,0,0,0,0,3,21,17,0,0,0,1
